id,time,voltage,battery
12,1708752423050,4.048387,0.897589
12,1708752433053,4.048387,0.897589
12,1708752443052,4.048387,0.897589
12,1708752453052,4.04348,0.8934567
12,1708752463053,4.04348,0.8934567
12,1708752473054,4.048387,0.897589
12,1708752483055,4.04348,0.8934567
12,1708752493056,4.04348,0.8934567
12,1708752503057,4.04348,0.8934567
12,1708752513058,4.04348,0.8934567
12,1708752523059,4.04348,0.8934567
12,1708752533060,4.04348,0.8934567
12,1708752543061,4.04348,0.8934567
12,1708752553064,4.04348,0.8934567
12,1708752563063,4.04348,0.8934567
12,1708752573063,4.04348,0.8934567
12,1708752583065,4.04348,0.8934567
12,1708752593066,4.04348,0.8934567
12,1708752603067,4.04348,0.8934567
12,1708752613068,4.04348,0.8934567
12,1708752623069,4.04348,0.8934567
12,1708752633070,4.04348,0.8934567
12,1708752643070,4.04348,0.8934567
12,1708752653071,4.04348,0.8934567
12,1708752663072,4.04348,0.8934567
12,1708752673073,4.04348,0.8934567
12,1708752683075,4.04348,0.8934567
12,1708752693075,4.04348,0.8934567
12,1708752703076,4.04348,0.8934567
12,1708752713078,4.04348,0.8934567
12,1708752723079,4.04348,0.8934567
12,1708752733079,4.04348,0.8934567
12,1708752743082,4.04348,0.8934567
12,1708752753081,4.04348,0.8934567
12,1708752763082,4.04348,0.8934567
12,1708752773085,4.04348,0.8934567
12,1708752783084,4.04348,0.8934567
12,1708752793087,4.04348,0.8934567
12,1708752803085,4.04348,0.8934567
12,1708752813088,4.04348,0.8934567
12,1708752823088,4.04348,0.8934567
12,1708752833089,4.04348,0.8934567
12,1708752843090,4.038573,0.8893244
12,1708752853091,4.04348,0.8934567
12,1708752863091,4.04348,0.8934567
12,1708752873093,4.04348,0.8934567
12,1708752883094,4.04348,0.8934567
12,1708752893097,4.04348,0.8934567
12,1708752903096,4.04348,0.8934567
12,1708752913098,4.04348,0.8934567
12,1708752923097,4.04348,0.8934567
12,1708752933099,4.04348,0.8934567
12,1708752943099,4.04348,0.8934567
12,1708752953100,4.04348,0.8934567
12,1708752963102,4.04348,0.8934567
12,1708752973102,4.038573,0.8893244
12,1708752983102,4.038573,0.8893244
12,1708752993104,4.04348,0.8934567
12,1708753003106,4.038573,0.8893244
12,1708753013130,4.04348,0.8934567
12,1708753023107,4.04348,0.8934567
12,1708753033109,4.04348,0.8934567
12,1708753043109,4.038573,0.8893244
12,1708753053110,4.04348,0.8934567
12,1708753063113,4.038573,0.8893244
12,1708753073111,4.038573,0.8893244
12,1708753083113,4.04348,0.8934567
12,1708753093116,4.038573,0.8893244
12,1708753103114,4.038573,0.8893244
12,1708753113115,4.038573,0.8893244
12,1708753123121,4.038573,0.8893244
12,1708753133117,4.038573,0.8893244
12,1708753143118,4.038573,0.8893244
12,1708753153119,4.038573,0.8893244
12,1708753163126,4.038573,0.8893244
12,1708753173122,4.038573,0.8893244
12,1708753183126,4.038573,0.8893244
12,1708753193126,4.038573,0.8893244
12,1708753203125,4.038573,0.8893244
12,1708753213125,4.038573,0.8893244
12,1708753223127,4.038573,0.8893244
12,1708753233127,4.038573,0.8893244
12,1708753243128,4.038573,0.8893244
12,1708753253128,4.038573,0.8893244
12,1708753263131,4.038573,0.8893244
12,1708753273131,4.038573,0.8893244
12,1708753283148,4.038573,0.8893244
12,1708753293134,4.038573,0.8893244
12,1708753303133,4.038573,0.8893244
12,1708753313135,4.038573,0.8893244
12,1708753323139,4.038573,0.8893244
12,1708753333137,4.038573,0.8893244
12,1708753343139,4.038573,0.8893244
12,1708753353140,4.038573,0.8893244
12,1708753363139,4.038573,0.8893244
12,1708753373141,4.038573,0.8893244
12,1708753383142,4.038573,0.8893244
12,1708753393142,4.038573,0.8893244
12,1708753403143,4.038573,0.8893244
12,1708753413145,4.038573,0.8893244
12,1708753423145,4.038573,0.8893244
12,1708753433146,4.038573,0.8893244
12,1708753443149,4.038573,0.8893244
12,1708753453148,4.0336657,0.8851921
12,1708753463150,4.038573,0.8893244
12,1708753473152,4.0336657,0.8851921
12,1708753483151,4.038573,0.8893244
12,1708753493152,4.0336657,0.8851921
12,1708753503153,4.0336657,0.8851921
12,1708753513154,4.0336657,0.8851921
12,1708753523154,4.0336657,0.8851921
12,1708753533157,4.038573,0.8893244
12,1708753543157,4.0336657,0.8851921
12,1708753553158,4.0336657,0.8851921
12,1708753563158,4.0336657,0.8851921
12,1708753573159,4.0336657,0.8851921
12,1708753583160,4.0336657,0.8851921
12,1708753593161,4.0336657,0.8851921
12,1708753603162,4.0336657,0.8851921
12,1708753613163,4.0336657,0.8851921
12,1708753623164,4.0336657,0.8851921
12,1708753633165,4.0336657,0.8851921
12,1708753643166,4.0336657,0.8851921
12,1708753653167,4.0336657,0.8851921
12,1708753663169,4.0336657,0.8851921
12,1708753673169,4.0336657,0.8851921
12,1708753683187,4.0336657,0.8851921
12,1708753693170,4.0336657,0.8851921
12,1708753703169,4.0336657,0.8851921
12,1708753713169,4.0336657,0.8851921
12,1708753723169,4.0336657,0.8851921
12,1708753733171,4.0336657,0.8851921
12,1708753743169,4.0336657,0.8851921
12,1708753753170,4.038573,0.8893244
12,1708753763170,4.0336657,0.8851921
12,1708753773171,4.0336657,0.8851921
12,1708753793173,4.0336657,0.8851921
12,1708753803174,4.0336657,0.8851921
12,1708753813172,4.0336657,0.8851921
12,1708753823175,4.0336657,0.8851921
12,1708753833174,4.0336657,0.8851921
12,1708753843175,4.0336657,0.8851921
12,1708753853176,4.0336657,0.8851921
12,1708753863176,4.0336657,0.8851921
12,1708753873176,4.0336657,0.8851921
12,1708753883176,4.0336657,0.8851921
12,1708753893177,4.0336657,0.8851921
12,1708753903179,4.0336657,0.8851921
12,1708753913176,4.0336657,0.8851921
12,1708753923181,4.0336657,0.8851921
12,1708753933176,4.0336657,0.8851921
12,1708753943177,4.0336657,0.8851921
12,1708753953177,4.0336657,0.8851921
12,1708753963177,4.0336657,0.8851921
12,1708753973178,4.0336657,0.8851921
12,1708753983178,4.0287585,0.88105977
12,1708753993179,4.0336657,0.8851921
12,1708754003182,4.0336657,0.8851921
12,1708754013182,4.0287585,0.88105977
12,1708754023182,4.0287585,0.88105977
12,1708754033184,4.0336657,0.8851921
12,1708754043184,4.0287585,0.88105977
12,1708754053185,4.0287585,0.88105977
12,1708754063188,4.0336657,0.8851921
12,1708754073187,4.0287585,0.88105977
12,1708754083188,4.0287585,0.88105977
12,1708754093191,4.0336657,0.8851921
12,1708754103190,4.0287585,0.88105977
12,1708754113190,4.0287585,0.88105977
12,1708754123191,4.0287585,0.88105977
12,1708754133193,4.0287585,0.88105977
12,1708754143194,4.0287585,0.88105977
12,1708754153194,4.0287585,0.88105977
12,1708754163196,4.0287585,0.88105977
12,1708754173196,4.0336657,0.8851921
12,1708754183197,4.0287585,0.88105977
12,1708754193198,4.0287585,0.88105977
12,1708754203199,4.0287585,0.88105977
12,1708754213200,4.0287585,0.88105977
12,1708754223201,4.0287585,0.88105977
12,1708754233202,4.0287585,0.88105977
12,1708754243203,4.0287585,0.88105977
12,1708754253204,4.0287585,0.88105977
12,1708754263204,4.0287585,0.88105977
12,1708754273205,4.0287585,0.88105977
12,1708754283206,4.0287585,0.88105977
12,1708754293208,4.0287585,0.88105977
12,1708754303209,4.0287585,0.88105977
12,1708754313209,4.0287585,0.88105977
12,1708754323211,4.0287585,0.88105977
12,1708754333211,4.0287585,0.88105977
12,1708754343213,4.0287585,0.88105977
12,1708754353214,4.0287585,0.88105977
12,1708754363214,4.0287585,0.88105977
12,1708754373215,4.0287585,0.88105977
12,1708754383216,4.0287585,0.88105977
12,1708754393217,4.0287585,0.88105977
12,1708754403221,4.0287585,0.88105977
12,1708754413219,4.0287585,0.88105977
12,1708754423220,4.0287585,0.88105977
12,1708754433222,4.0287585,0.88105977
12,1708754443222,4.0287585,0.88105977
12,1708754453223,4.0287585,0.88105977
12,1708754463225,4.0287585,0.88105977
12,1708754473225,4.0287585,0.88105977
12,1708754483226,4.0287585,0.88105977
12,1708754493235,4.0287585,0.88105977
12,1708754503228,4.0287585,0.88105977
12,1708754513229,4.0287585,0.88105977
12,1708754523230,4.0287585,0.88105977
12,1708754533231,4.0287585,0.88105977
12,1708754543231,4.0287585,0.88105977
12,1708754553232,4.0287585,0.88105977
12,1708754563233,4.0287585,0.88105977
12,1708754573234,4.0287585,0.88105977
12,1708754583235,4.0287585,0.88105977
12,1708754593236,4.0287585,0.88105977
12,1708754603237,4.0287585,0.88105977
12,1708754613237,4.0287585,0.88105977
12,1708754623239,4.0287585,0.88105977
12,1708754633240,4.0287585,0.88105977
12,1708754643241,4.0287585,0.88105977
12,1708754653242,4.0287585,0.88105977
12,1708754663242,4.0287585,0.88105977
12,1708754673243,4.0238514,0.87692744
12,1708754683244,4.0287585,0.88105977
12,1708754693246,4.0287585,0.88105977
12,1708754703247,4.0238514,0.87692744
12,1708754713248,4.0287585,0.88105977
12,1708754723248,4.0287585,0.88105977
12,1708754733250,4.0287585,0.88105977
12,1708754743251,4.0238514,0.87692744
12,1708754753252,4.0238514,0.87692744
12,1708754763253,4.0238514,0.87692744
12,1708754773253,4.0287585,0.88105977
12,1708754783254,4.0238514,0.87692744
12,1708754793257,4.0287585,0.88105977
12,1708754803256,4.0287585,0.88105977
12,1708754813257,4.0238514,0.87692744
12,1708754823260,4.0238514,0.87692744
12,1708754833260,4.0238514,0.87692744
12,1708754843261,4.0238514,0.87692744
12,1708754853264,4.0238514,0.87692744
12,1708754863260,4.0238514,0.87692744
12,1708754873260,4.0238514,0.87692744
12,1708754883260,4.0238514,0.87692744
12,1708754893262,4.0238514,0.87692744
12,1708754903261,4.0238514,0.87692744
12,1708754913261,4.0287585,0.88105977
12,1708754923261,4.0238514,0.87692744
12,1708754933260,4.0238514,0.87692744
12,1708754943261,4.0238514,0.87692744
12,1708754953262,4.0238514,0.87692744
12,1708754963263,4.0238514,0.87692744
12,1708754973262,4.0238514,0.87692744
12,1708754983263,4.0238514,0.87692744
12,1708754993262,4.0238514,0.87692744
12,1708755003266,4.0238514,0.87692744
12,1708755013262,4.0238514,0.87692744
12,1708755023262,4.0238514,0.87692744
12,1708755033262,4.0238514,0.87692744
12,1708755043262,4.0238514,0.87692744
12,1708755053262,4.0238514,0.87692744
12,1708755063264,4.0238514,0.87692744
12,1708755073263,4.0238514,0.87692744
12,1708755083264,4.0189443,0.8727951
12,1708755093264,4.0238514,0.87692744
12,1708755103265,4.0238514,0.87692744
12,1708755113267,4.0238514,0.87692744
12,1708755123267,4.0238514,0.87692744
12,1708755133268,4.0238514,0.87692744
12,1708755143269,4.0238514,0.87692744
12,1708755153270,4.0238514,0.87692744
12,1708755163270,4.0238514,0.87692744
12,1708755173271,4.0238514,0.87692744
12,1708755183273,4.0238514,0.87692744
12,1708755193275,4.0189443,0.8727951
12,1708755203275,4.0238514,0.87692744
12,1708755213276,4.0189443,0.8727951
12,1708755223277,4.0189443,0.8727951
12,1708755233283,4.0189443,0.8727951
12,1708755243279,4.0238514,0.87692744
12,1708755253279,4.0189443,0.8727951
12,1708755263280,4.0189443,0.8727951
12,1708755273281,4.0238514,0.87692744
12,1708755283282,4.0189443,0.8727951
12,1708755293285,4.0189443,0.8727951
12,1708755303285,4.0189443,0.8727951
12,1708755313286,4.0189443,0.8727951
12,1708755323286,4.0189443,0.8727951
12,1708755333288,4.0189443,0.8727951
12,1708755343289,4.0189443,0.8727951
12,1708755353290,4.0238514,0.87692744
12,1708755363291,4.0189443,0.8727951
12,1708755373291,4.0189443,0.8727951
12,1708755383294,4.0189443,0.8727951
12,1708755393293,4.0189443,0.8727951
12,1708755403294,4.0189443,0.8727951
12,1708755413296,4.0189443,0.8727951
12,1708755423297,4.0189443,0.8727951
12,1708755433298,4.0189443,0.8727951
12,1708755443299,4.0189443,0.8727951
12,1708755453300,4.0189443,0.8727951
12,1708755463300,4.0189443,0.8727951
12,1708755473303,4.0189443,0.8727951
12,1708755483304,4.0189443,0.8727951
12,1708755493304,4.0189443,0.8727951
12,1708755503304,4.0189443,0.8727951
12,1708755513305,4.0189443,0.8727951
12,1708755523306,4.0189443,0.8727951
12,1708755533307,4.0189443,0.8727951
12,1708755543308,4.0189443,0.8727951
12,1708755553308,4.0189443,0.8727951
12,1708755563309,4.0189443,0.8727951
12,1708755573311,4.0189443,0.8727951
12,1708755583312,4.0189443,0.8727951
12,1708755593312,4.0189443,0.8727951
12,1708755603314,4.0189443,0.8727951
12,1708755613314,4.0189443,0.8727951
12,1708755623315,4.0189443,0.8727951
12,1708755633317,4.014037,0.8686628
12,1708755643318,4.0189443,0.8727951
12,1708755653319,4.0189443,0.8727951
12,1708755663319,4.0189443,0.8727951
12,1708755673320,4.0189443,0.8727951
12,1708755683321,4.0189443,0.8727951
12,1708755693323,4.0189443,0.8727951
12,1708755703323,4.014037,0.8686628
12,1708755713324,4.0189443,0.8727951
12,1708755723326,4.014037,0.8686628
12,1708755733326,4.0189443,0.8727951
12,1708755743329,4.0189443,0.8727951
12,1708755753328,4.014037,0.8686628
12,1708755763329,4.014037,0.8686628
12,1708755773329,4.014037,0.8686628
12,1708755783331,4.014037,0.8686628
12,1708755793332,4.014037,0.8686628
12,1708755803333,4.014037,0.8686628
12,1708755813334,4.014037,0.8686628
12,1708755823336,4.014037,0.8686628
12,1708755833336,4.0189443,0.8727951
12,1708755843337,4.014037,0.8686628
12,1708755853339,4.014037,0.8686628
12,1708755863339,4.014037,0.8686628
12,1708755873340,4.014037,0.8686628
12,1708755883342,4.014037,0.8686628
12,1708755893342,4.014037,0.8686628
12,1708755903343,4.0189443,0.8727951
12,1708755913346,4.0189443,0.8727951
12,1708755923344,4.014037,0.8686628
12,1708755933346,4.0189443,0.8727951
12,1708755943349,4.014037,0.8686628
12,1708755953348,4.0189443,0.8727951
12,1708755963350,4.014037,0.8686628
12,1708755973353,4.014037,0.8686628
12,1708755983351,4.014037,0.8686628
12,1708755993353,4.014037,0.8686628
12,1708756003356,4.014037,0.8686628
12,1708756013354,4.014037,0.8686628
12,1708756023355,4.014037,0.8686628
12,1708756033355,4.014037,0.8686628
12,1708756043356,4.014037,0.8686628
12,1708756053358,4.014037,0.8686628
12,1708756063358,4.014037,0.8686628
12,1708756073359,4.014037,0.8686628
12,1708756083361,4.014037,0.8686628
12,1708756093361,4.014037,0.8686628
12,1708756103364,4.014037,0.8686628
12,1708756113363,4.014037,0.8686628
12,1708756123364,4.014037,0.8686628
12,1708756133365,4.00913,0.8645305
12,1708756143366,4.014037,0.8686628
12,1708756153367,4.00913,0.8645305
12,1708756163368,4.014037,0.8686628
12,1708756173369,4.014037,0.8686628
12,1708756183370,4.00913,0.8645305
12,1708756193371,4.00913,0.8645305
12,1708756203371,4.00913,0.8645305
12,1708756213373,4.014037,0.8686628
12,1708756223373,4.014037,0.8686628
12,1708756233376,4.014037,0.8686628
12,1708756243376,4.00913,0.8645305
12,1708756253376,4.014037,0.8686628
12,1708756263380,4.00913,0.8645305
12,1708756273379,4.014037,0.8686628
12,1708756283379,4.00913,0.8645305
12,1708756293381,4.00913,0.8645305
12,1708756303382,4.00913,0.8645305
12,1708756313382,4.00913,0.8645305
12,1708756323384,4.00913,0.8645305
12,1708756333384,4.00913,0.8645305
12,1708756343385,4.00913,0.8645305
12,1708756353386,4.00913,0.8645305
12,1708756363388,4.00913,0.8645305
12,1708756373389,4.00913,0.8645305
12,1708756383389,4.00913,0.8645305
12,1708756393390,4.00913,0.8645305
12,1708756403392,4.00913,0.8645305
12,1708756413393,4.014037,0.8686628
12,1708756423393,4.00913,0.8645305
12,1708756433394,4.00913,0.8645305
12,1708756443396,4.00913,0.8645305
12,1708756453397,4.00913,0.8645305
12,1708756463398,4.00913,0.8645305
12,1708756473398,4.00913,0.8645305
12,1708756483399,4.00913,0.8645305
12,1708756493400,4.00913,0.8645305
12,1708756503399,4.00913,0.8645305
12,1708756513399,4.004223,0.8603981
12,1708756523399,4.004223,0.8603981
12,1708756533399,4.00913,0.8645305
12,1708756543399,4.00913,0.8645305
12,1708756553400,4.00913,0.8645305
12,1708756563400,4.00913,0.8645305
12,1708756573400,4.00913,0.8645305
12,1708756583400,4.00913,0.8645305
12,1708756593400,4.00913,0.8645305
12,1708756603403,4.00913,0.8645305
12,1708756613402,4.00913,0.8645305
12,1708756623402,4.00913,0.8645305
12,1708756633403,4.00913,0.8645305
12,1708756643404,4.00913,0.8645305
12,1708756653403,4.00913,0.8645305
12,1708756663403,4.00913,0.8645305
12,1708756673403,4.00913,0.8645305
12,1708756683404,4.00913,0.8645305
12,1708756693404,4.00913,0.8645305
12,1708756703439,4.00913,0.8645305
12,1708756713406,4.00913,0.8645305
12,1708756723404,4.00913,0.8645305
12,1708756733404,4.00913,0.8645305
12,1708756743405,4.00913,0.8645305
12,1708756753405,4.00913,0.8645305
12,1708756763407,4.00913,0.8645305
12,1708756773408,4.00913,0.8645305
12,1708756783408,4.00913,0.8645305
12,1708756793409,4.00913,0.8645305
12,1708756803410,4.004223,0.8603981
12,1708756813411,4.004223,0.8603981
12,1708756823413,4.004223,0.8603981
12,1708756833413,4.00913,0.8645305
12,1708756843414,4.00913,0.8645305
12,1708756853416,4.00913,0.8645305
12,1708756863416,4.00913,0.8645305
12,1708756873418,4.004223,0.8603981
12,1708756883419,4.004223,0.8603981
12,1708756893419,4.004223,0.8603981
12,1708756903420,4.004223,0.8603981
12,1708756913422,4.00913,0.8645305
12,1708756923422,4.00913,0.8645305
12,1708756933423,4.004223,0.8603981
12,1708756943426,4.004223,0.8603981
12,1708756953426,4.00913,0.8645305
12,1708756963427,4.00913,0.8645305
12,1708756973427,4.004223,0.8603981
12,1708756983428,4.004223,0.8603981
12,1708756993429,4.00913,0.8645305
12,1708757003431,4.004223,0.8603981
12,1708757013431,4.004223,0.8603981
12,1708757023432,4.004223,0.8603981
12,1708757033433,4.004223,0.8603981
12,1708757043434,4.004223,0.8603981
12,1708757053435,4.004223,0.8603981
12,1708757063436,4.004223,0.8603981
12,1708757073437,4.004223,0.8603981
12,1708757083438,4.004223,0.8603981
12,1708757093439,4.004223,0.8603981
12,1708757103439,4.004223,0.8603981
12,1708757113439,4.004223,0.8603981
12,1708757123442,4.004223,0.8603981
12,1708757133443,4.004223,0.8603981
12,1708757143443,4.004223,0.8603981
12,1708757153445,4.004223,0.8603981
12,1708757163445,4.004223,0.8603981
12,1708757173446,4.004223,0.8603981
12,1708757183448,4.004223,0.8603981
12,1708757193449,4.004223,0.8603981
12,1708757203450,4.004223,0.8603981
12,1708757213450,4.004223,0.8603981
12,1708757223452,4.004223,0.8603981
12,1708757233453,4.004223,0.8603981
12,1708757243453,4.004223,0.8603981
12,1708757253456,4.004223,0.8603981
12,1708757263455,4.004223,0.8603981
12,1708757273456,4.004223,0.8603981
12,1708757283459,4.004223,0.8603981
12,1708757293458,4.004223,0.8603981
12,1708757303460,4.004223,0.8603981
12,1708757313460,4.004223,0.8603981
12,1708757323461,4.004223,0.8603981
12,1708757333463,4.004223,0.8603981
12,1708757343463,4.004223,0.8603981
12,1708757353464,4.004223,0.8603981
12,1708757363466,4.004223,0.8603981
12,1708757373467,4.004223,0.8603981
12,1708757383468,4.004223,0.8603981
12,1708757393469,4.004223,0.8603981
12,1708757403470,4.004223,0.8603981
12,1708757413471,3.9944086,0.8521335
12,1708757423471,3.9944086,0.8521335
12,1708757433473,3.9944086,0.8521335
12,1708757443473,3.9944086,0.8521335
12,1708757453474,3.9944086,0.8521335
12,1708757463473,4.004223,0.8603981
12,1708757473473,3.9944086,0.8521335
12,1708757483473,4.004223,0.8603981
12,1708757493474,3.9944086,0.8521335
12,1708757503473,4.004223,0.8603981
12,1708757513473,4.004223,0.8603981
12,1708757523473,3.9944086,0.8521335
12,1708757533474,4.004223,0.8603981
12,1708757543476,3.9944086,0.8521335
12,1708757553474,3.9944086,0.8521335
12,1708757563475,4.004223,0.8603981
12,1708757573480,3.9944086,0.8521335
12,1708757583476,3.9944086,0.8521335
12,1708757593478,4.004223,0.8603981
12,1708757603478,3.9944086,0.8521335
12,1708757613479,3.9944086,0.8521335
12,1708757623478,3.9944086,0.8521335
12,1708757633481,3.9944086,0.8521335
12,1708757643478,3.9944086,0.8521335
12,1708757653479,3.9944086,0.8521335
12,1708757663479,3.9944086,0.8521335
12,1708757673479,3.9944086,0.8521335
12,1708757683480,3.9944086,0.8521335
12,1708757693479,3.9944086,0.8521335
12,1708757703480,3.9944086,0.8521335
12,1708757713479,3.9944086,0.8521335
12,1708757723481,3.9944086,0.8521335
12,1708757733482,3.9944086,0.8521335
12,1708757743483,3.9944086,0.8521335
12,1708757753484,3.9944086,0.8521335
12,1708757763485,3.9944086,0.8521335
12,1708757773485,3.9944086,0.8521335
12,1708757783488,3.9944086,0.8521335
12,1708757793488,3.9944086,0.8521335
12,1708757803489,3.9944086,0.8521335
12,1708757813491,3.9944086,0.8521335
12,1708757823491,3.9944086,0.8521335
12,1708757833492,3.9944086,0.8521335
12,1708757843492,3.9944086,0.8521335
12,1708757853494,3.9944086,0.8521335
12,1708757863494,3.9944086,0.8521335
12,1708757873495,3.9944086,0.8521335
12,1708757883497,3.9944086,0.8521335
12,1708757893498,3.9944086,0.8521335
12,1708757903498,3.9944086,0.8521335
12,1708757913500,3.9944086,0.8521335
12,1708757923500,3.9944086,0.8521335
12,1708757933501,3.9944086,0.8521335
12,1708757943503,3.9944086,0.8521335
12,1708757953503,3.9944086,0.8521335
12,1708757963505,3.9944086,0.8521335
12,1708757973506,3.9944086,0.8521335
12,1708757983506,3.9944086,0.8521335
12,1708757993508,3.9944086,0.8521335
12,1708758003508,3.9944086,0.8521335
12,1708758013510,3.9944086,0.8521335
12,1708758023510,3.9944086,0.8521335
12,1708758033511,3.9944086,0.8521335
12,1708758043512,3.9944086,0.8521335
12,1708758053513,3.9895015,0.8480012
12,1708758063515,3.9944086,0.8521335
12,1708758073516,3.9944086,0.8521335
12,1708758083517,3.9944086,0.8521335
12,1708758093518,3.9944086,0.8521335
12,1708758103518,3.9944086,0.8521335
12,1708758113520,3.9944086,0.8521335
12,1708758123520,3.9944086,0.8521335
12,1708758133522,3.9944086,0.8521335
12,1708758143524,3.9944086,0.8521335
12,1708758153524,3.9895015,0.8480012
12,1708758163524,3.9944086,0.8521335
12,1708758173526,3.9895015,0.8480012
12,1708758183526,3.9944086,0.8521335
12,1708758193531,3.9895015,0.8480012
12,1708758203530,3.9944086,0.8521335
12,1708758213529,3.9944086,0.8521335
12,1708758223531,3.9944086,0.8521335
12,1708758233533,3.9895015,0.8480012
12,1708758243533,3.9895015,0.8480012
12,1708758253533,3.9944086,0.8521335
12,1708758263537,3.9895015,0.8480012
12,1708758273535,3.9944086,0.8521335
12,1708758283536,3.9895015,0.8480012
12,1708758293537,3.9895015,0.8480012
12,1708758303539,3.9944086,0.8521335
12,1708758313539,3.9895015,0.8480012
12,1708758323540,3.9944086,0.8521335
12,1708758333541,3.9895015,0.8480012
12,1708758343542,3.9895015,0.8480012
12,1708758353544,3.9895015,0.8480012
12,1708758363544,3.9895015,0.8480012
12,1708758373546,3.9895015,0.8480012
12,1708758383546,3.9895015,0.8480012
12,1708758393548,3.9944086,0.8521335
12,1708758403548,3.9944086,0.8521335
12,1708758413549,3.9895015,0.8480012
12,1708758423550,3.9895015,0.8480012
12,1708758433551,3.9895015,0.8480012
12,1708758443553,3.9895015,0.8480012
12,1708758453551,3.9895015,0.8480012
12,1708758463551,3.9895015,0.8480012
12,1708758473551,3.9944086,0.8521335
12,1708758483551,3.9895015,0.8480012
12,1708758493551,3.9895015,0.8480012
12,1708758503551,3.9895015,0.8480012
12,1708758513551,3.9944086,0.8521335
12,1708758523551,3.9895015,0.8480012
12,1708758533552,3.9895015,0.8480012
12,1708758543552,3.9895015,0.8480012
12,1708758553554,3.9895015,0.8480012
12,1708758563554,3.9895015,0.8480012
12,1708758573555,3.9895015,0.8480012
12,1708758583558,3.9895015,0.8480012
12,1708758593556,3.9895015,0.8480012
12,1708758603558,3.9895015,0.8480012
12,1708758613556,3.9895015,0.8480012
12,1708758623556,3.9895015,0.8480012
12,1708758633558,3.9895015,0.8480012
12,1708758643556,3.9895015,0.8480012
12,1708758653557,3.9895015,0.8480012
12,1708758663557,3.9895015,0.8480012
12,1708758673557,3.9895015,0.8480012
12,1708758683557,3.9895015,0.8480012
12,1708758693557,3.9895015,0.8480012
12,1708758703558,3.9895015,0.8480012
12,1708758713559,3.9895015,0.8480012
12,1708758723560,3.9895015,0.8480012
12,1708758733561,3.9895015,0.8480012
12,1708758743562,3.9895015,0.8480012
12,1708758753563,3.9895015,0.8480012
12,1708758763563,3.9895015,0.8480012
12,1708758773565,3.9895015,0.8480012
12,1708758783566,3.9895015,0.8480012
12,1708758793567,3.9895015,0.8480012
12,1708758803568,3.9895015,0.8480012
12,1708758813569,3.9895015,0.8480012
12,1708758823570,3.9895015,0.8480012
12,1708758833571,3.9895015,0.8480012
12,1708758843572,3.9895015,0.8480012
12,1708758853573,3.9895015,0.8480012
12,1708758863574,3.9895015,0.8480012
12,1708758873574,3.9895015,0.8480012
12,1708758883576,3.9895015,0.8480012
12,1708758893576,3.9895015,0.8480012
12,1708758903577,3.9895015,0.8480012
12,1708758913580,3.9845943,0.8438689
12,1708758923580,3.9845943,0.8438689
12,1708758933581,3.9895015,0.8480012
12,1708758943583,3.9895015,0.8480012
12,1708758953583,3.9845943,0.8438689
12,1708758963584,3.9895015,0.8480012
12,1708758973584,3.9845943,0.8438689
12,1708758983586,3.9845943,0.8438689
12,1708758993587,3.9895015,0.8480012
12,1708759003586,3.9895015,0.8480012
12,1708759013589,3.9845943,0.8438689
12,1708759023590,3.9895015,0.8480012
12,1708759033590,3.9895015,0.8480012
12,1708759043592,3.9845943,0.8438689
12,1708759053593,3.9895015,0.8480012
12,1708759063593,3.9895015,0.8480012
12,1708759073595,3.9895015,0.8480012
12,1708759083596,3.9895015,0.8480012
12,1708759093596,3.9895015,0.8480012
12,1708759103597,3.9895015,0.8480012
12,1708759113598,3.9845943,0.8438689
12,1708759123600,3.9895015,0.8480012
12,1708759133601,3.9845943,0.8438689
12,1708759143602,3.9845943,0.8438689
12,1708759153603,3.9895015,0.8480012
12,1708759163604,3.9845943,0.8438689
12,1708759173607,3.9845943,0.8438689
12,1708759183606,3.9845943,0.8438689
12,1708759193606,3.9845943,0.8438689
12,1708759203608,3.9845943,0.8438689
12,1708759213610,3.9845943,0.8438689
12,1708759223610,3.9845943,0.8438689
12,1708759233611,3.9845943,0.8438689
12,1708759243613,3.9845943,0.8438689
12,1708759253614,3.9845943,0.8438689
12,1708759263614,3.9845943,0.8438689
12,1708759273617,3.9845943,0.8438689
12,1708759283616,3.9845943,0.8438689
12,1708759293617,3.9845943,0.8438689
12,1708759303617,3.9845943,0.8438689
12,1708759313617,3.9845943,0.8438689
12,1708759323617,3.9845943,0.8438689
12,1708759333617,3.9845943,0.8438689
12,1708759343617,3.9845943,0.8438689
12,1708759353617,3.9845943,0.8438689
12,1708759363617,3.9845943,0.8438689
12,1708759373617,3.9845943,0.8438689
12,1708759383620,3.9845943,0.8438689
12,1708759393617,3.9845943,0.8438689
12,1708759403619,3.9845943,0.8438689
12,1708759413623,3.9845943,0.8438689
12,1708759423619,3.9845943,0.8438689
12,1708759433621,3.9845943,0.8438689
12,1708759443625,3.9845943,0.8438689
12,1708759453622,3.9845943,0.8438689
12,1708759463623,3.9845943,0.8438689
12,1708759473628,3.9845943,0.8438689
12,1708759483624,3.9845943,0.8438689
12,1708759493626,3.9845943,0.8438689
12,1708759503625,3.9845943,0.8438689
12,1708759513624,3.9845943,0.8438689
12,1708759523624,3.9845943,0.8438689
12,1708759533624,3.9845943,0.8438689
12,1708759543625,3.9845943,0.8438689
12,1708759553625,3.9845943,0.8438689
